9.000000000000000000e+00
8.169999999999999929e+00
7.830000000000000071e+00
7.929999999999999716e+00
8.769999999999999574e+00
7.330000000000000071e+00
7.030000000000000249e+00
7.799999999999999822e+00
7.799999999999999822e+00
7.000000000000000000e+00
6.799999999999999822e+00
7.000000000000000000e+00
7.629999999999999893e+00
7.330000000000000071e+00
6.730000000000000426e+00
6.669999999999999929e+00
6.900000000000000355e+00
5.929999999999999716e+00
5.530000000000000249e+00
5.799999999999999822e+00
6.599999999999999645e+00
5.530000000000000249e+00
5.830000000000000071e+00
6.969999999999999751e+00
8.869999999999999218e+00
8.429999999999999716e+00
7.769999999999999574e+00
7.900000000000000355e+00
8.669999999999999929e+00
7.330000000000000071e+00
6.669999999999999929e+00
6.769999999999999574e+00
7.330000000000000071e+00
6.429999999999999716e+00
6.129999999999999893e+00
6.129999999999999893e+00
6.269999999999999574e+00
5.330000000000000071e+00
5.070000000000000284e+00
5.129999999999999893e+00
5.830000000000000071e+00
5.400000000000000355e+00
5.269999999999999574e+00
5.500000000000000000e+00
5.530000000000000249e+00
5.030000000000000249e+00
4.870000000000000107e+00
5.200000000000000178e+00
5.730000000000000426e+00
5.599999999999999645e+00
5.269999999999999574e+00
5.700000000000000178e+00
5.870000000000000107e+00
5.629999999999999893e+00
5.230000000000000426e+00
5.370000000000000107e+00
5.530000000000000249e+00
5.200000000000000178e+00
5.000000000000000000e+00
5.070000000000000284e+00
5.070000000000000284e+00
4.769999999999999574e+00
4.599999999999999645e+00
4.769999999999999574e+00
4.830000000000000071e+00
4.530000000000000249e+00
4.429999999999999716e+00
4.599999999999999645e+00
4.669999999999999929e+00
6.030000000000000249e+00
6.330000000000000071e+00
6.099999999999999645e+00
5.629999999999999893e+00
4.969999999999999751e+00
4.230000000000000426e+00
4.299999999999999822e+00
4.200000000000000178e+00
3.930000000000000160e+00
3.870000000000000107e+00
3.770000000000000018e+00
3.529999999999999805e+00
3.200000000000000178e+00
3.000000000000000000e+00
2.930000000000000160e+00
